区,町,番地,燃えるゴミ,燃えないゴミボンベ・スプレー,,容器包装プラスチック,,缶・びん・ペットボトル,,備考,
,,丁番地,毎週,第何週,曜日,第何週,曜日,第何週,曜日,更新日など,
兵庫区,熊野町,3丁目,火金,13,木,毎週,月,毎週,水,,か
兵庫区,熊野町,4丁目,火金,13,木,毎週,月,毎週,水,,か
兵庫区,熊野町,5丁目,火金,13,木,毎週,月,毎週,水,,か
兵庫区,小松通,2丁目,月木,13,火,毎週,水,毎週,水,,か
兵庫区,小松通,3丁目,月木,13,火,毎週,水,毎週,水,,か
兵庫区,小松通,4丁目,月木,13,火,毎週,水,毎週,水,,か
兵庫区,小松通,5丁目,月木,13,火,毎週,水,毎週,水,,か
兵庫区,小松通,6丁目,月木,13,火,毎週,水,毎週,水,,か
兵庫区,小山町,,火金,13,木,毎週,月,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,か
兵庫区,御所通,1丁目,月木,24,火,毎週,金,毎週,水,,か
兵庫区,御所通,2丁目,月木,24,火,毎週,金,毎週,水,,か
兵庫区,五宮町,,火金,13,木,毎週,水,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,か
兵庫区,里山町,,月木,13,金,毎週,火,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,さ
兵庫区,佐比江町,,月木,24,火,毎週,水,毎週,水,,さ
兵庫区,山王町,1丁目,火金,13,木,毎週,月,毎週,水,,さ
兵庫区,山王町,2丁目,火金,13,木,毎週,月,毎週,水,,さ
兵庫区,材木町,,月木,13,火,毎週,金,毎週,水,,さ
兵庫区,七宮町,1丁目,月木,24,火,毎週,水,毎週,水,,さ
兵庫区,七宮町,2丁目,月木,24,火,毎週,水,毎週,水,,さ
兵庫区,島上町,1丁目,月木,24,火,毎週,水,毎週,水,,さ
兵庫区,島上町,2丁目,月木,24,火,毎週,水,毎週,水,,さ
兵庫区,清水町,,火金,13,木,毎週,月,毎週,水,,さ
兵庫区,下祇園町,,火金,24,木,毎週,水,毎週,水,,さ
兵庫区,下沢通,1丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下沢通,2丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下沢通,3丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下沢通,4丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下沢通,5丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下沢通,6丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下沢通,7丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下沢通,8丁目,月木,24,金,毎週,火,毎週,水,,さ
兵庫区,下三条町,,火金,24,月,毎週,木,毎週,水,,さ
兵庫区,新開地,1丁目,火金,24,月,毎週,水,毎週,水,,さ
兵庫区,新開地,2丁目,火金,24,月,毎週,水,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,さ
兵庫区,新開地,3丁目,月木,24,金,毎週,水,毎週,水,,さ
兵庫区,新開地,4丁目,月木,24,金,毎週,水,毎週,水,,さ
兵庫区,新開地,5丁目,月木,24,金,毎週,水,毎週,水,,さ
兵庫区,新開地,6丁目,月木,24,金,毎週,水,毎週,水,,さ
兵庫区,神明町,,月木,24,火,毎週,水,毎週,水,,さ
兵庫区,須佐野通,1丁目,月木,24,火,毎週,金,毎週,水,,さ
兵庫区,須佐野通,2丁目,月木,24,火,毎週,金,毎週,水,,さ
兵庫区,須佐野通,3丁目,月木,24,火,毎週,金,毎週,水,,さ
兵庫区,須佐野通,4丁目,月木,24,火,毎週,金,毎週,水,,さ
兵庫区,高松町,,月木,-,-,-,-,毎週,水,地域内に「燃えるごみ」のクリーンステーションしかない場合、「容器包装プラスチック」「燃えないごみ」「カセットボンベ・スプレー缶」の収集日については、環境局兵庫事業所（電話：652-0981）へお問合せください。,た
兵庫区,滝山町,,火金,24,木,毎週,月,毎週,水,,た
兵庫区,大開通,1丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,大開通,2丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,大開通,3丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,大開通,4丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,大開通,5丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,大開通,6丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,大開通,7丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,大開通,8丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,大開通,9丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,大開通,10丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,大同町,1丁目,火金,24,木,毎週,月,毎週,水,,た
兵庫区,大同町,2丁目,火金,24,木,毎週,月,毎週,水,,た
兵庫区,大同町,3丁目,火金,24,木,毎週,月,毎週,水,,た
兵庫区,大同町,4丁目,火金,24,木,毎週,月,毎週,水,,た
兵庫区,大同町,5丁目,火金,24,木,毎週,月,毎週,水,,た
兵庫区,千鳥町,1丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,千鳥町,2丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,千鳥町,3丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,千鳥町,4丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,塚本通,1丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,塚本通,2丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,塚本通,3丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,塚本通,4丁目,月木,24,金,毎週,火,毎週,水,,た
兵庫区,塚本通,5丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,塚本通,6丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,塚本通,7丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,塚本通,8丁目,月木,13,金,毎週,火,毎週,水,,た
兵庫区,都由乃町,1丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,都由乃町,2丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,都由乃町,3丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,天王町,1丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,天王町,2丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,天王町,3丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,天王町,4丁目,火金,13,木,毎週,月,毎週,水,,た
兵庫区,出在家町,1丁目,月木,24,火,毎週,水,毎週,水,,た
兵庫区,出在家町,2丁目,月木,24,火,毎週,水,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,た
兵庫区,遠矢浜町,,月木,13,火,毎週,金,毎週,水,,た
兵庫区,中之島,1丁目,月木,24,火,毎週,水,毎週,水,,な
兵庫区,中之島,2丁目,月木,24,火,毎週,水,毎週,水,,な
兵庫区,中道通,1丁目,-,-,-,-,-,毎週,水,この地域は、同じ町内に収集日が異なる地域があるため収集日を表示することができません。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：652-0981）へお問合せください。,な
兵庫区,中道通,2丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,中道通,3丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,中道通,4丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,中道通,5丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,中道通,6丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,中道通,7丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,中道通,8丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,中道通,9丁目,月木,24,金,毎週,火,毎週,水,,な
兵庫区,西上橘通,1丁目,火金,24,月,毎週,水,毎週,水,,な
兵庫区,西上橘通,2丁目,火金,24,月,毎週,水,毎週,水,,な
兵庫区,西橘通,1丁目,火金,24,月,毎週,水,毎週,水,,な
兵庫区,西橘通,2丁目,火金,24,月,毎週,水,毎週,水,,な
兵庫区,西多聞通,1丁目,火金,24,月,毎週,水,毎週,水,,な
兵庫区,西多聞通,2丁目,火金,24,月,毎週,水,毎週,水,,な
兵庫区,西出町,,月木,24,火,毎週,水,毎週,水,,な
兵庫区,西出町,1丁目,月木,24,火,毎週,水,毎週,水,,な
兵庫区,西出町,2丁目,月木,24,火,毎週,水,毎週,水,,な
兵庫区,西仲町,,月木,24,火,毎週,水,毎週,水,,な
兵庫区,西宮内町,,月木,24,火,毎週,水,毎週,水,,な
兵庫区,西柳原町,,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,な
兵庫区,羽坂通,1丁目,月木,24,金,毎週,火,毎週,水,,は
兵庫区,羽坂通,2丁目,月木,24,金,毎週,火,毎週,水,,は
兵庫区,羽坂通,3丁目,月木,13,金,毎週,火,毎週,水,,は
兵庫区,羽坂通,4丁目,月木,13,金,毎週,火,毎週,水,,は
兵庫区,浜崎通,,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,は
兵庫区,浜中町,1丁目,月木,13,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,は
兵庫区,浜中町,2丁目,月木,13,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,は
兵庫区,浜山通,1丁目,月木,13,火,毎週,金,毎週,水,,は
兵庫区,浜山通,2丁目,月木,13,火,毎週,金,毎週,水,,は
兵庫区,浜山通,3丁目,月木,13,火,毎週,金,毎週,水,,は
兵庫区,浜山通,4丁目,月木,13,火,毎週,金,毎週,水,,は
兵庫区,浜山通,5丁目,月木,13,火,毎週,金,毎週,水,,は
兵庫区,浜山通,6丁目,月木,13,火,毎週,金,毎週,水,,は
兵庫区,馬場町,,火金,24,木,毎週,水,毎週,水,,は
兵庫区,東出町,2丁目,月木,24,火,毎週,水,毎週,水,,は
兵庫区,東出町,3丁目,月木,24,火,毎週,水,毎週,水,,は
兵庫区,東柳原町,,月木,24,火,毎週,水,毎週,水,,は
兵庫区,東山町,1丁目,火金,13,月,毎週,木,毎週,水,,は
兵庫区,東山町,2丁目,火金,13,月,毎週,木,毎週,水,,は
兵庫区,東山町,3丁目,火金,13,月,毎週,木,毎週,水,,は
兵庫区,東山町,4丁目,火金,13,月,毎週,木,毎週,水,,は
兵庫区,氷室町,1丁目,火金,13,木,毎週,月,毎週,水,,は
兵庫区,氷室町,2丁目,火金,13,木,毎週,月,毎週,水,,は
兵庫区,兵庫町,1丁目,月木,24,火,毎週,金,毎週,水,,は
兵庫区,兵庫町,2丁目,月木,24,火,毎週,金,毎週,水,,は
兵庫区,鵯越筋,,火金,-,-,-,-,毎週,水,地域内に「燃えるごみ」のクリーンステーションしかない場合、「容器包装プラスチック」「燃えないごみ」「カセットボンベ・スプレー缶」の収集日については、環境局兵庫事業所（電話：652-0981）へお問合せください。,は
兵庫区,鵯越町,,火金,24,木,毎週,月,毎週,水,,は
兵庫区,平野町,,火金,13,木,毎週,水,毎週,水,,は
兵庫区,福原町,,火金,24,月,毎週,水,毎週,水,,は
兵庫区,船大工町,,月木,24,火,毎週,水,毎週,水,,は
兵庫区,本町,1丁目,月木,24,火,毎週,水,毎週,水,,は
兵庫区,本町,2丁目,月木,24,火,毎週,水,毎週,水,,は
兵庫区,松原通,1丁目,月木,24,火,毎週,金,毎週,水,,ま
兵庫区,松原通,2丁目,月木,24,火,毎週,金,毎週,水,,ま
兵庫区,松原通,3丁目,月木,24,火,毎週,金,毎週,水,,ま
兵庫区,松原通,4丁目,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,ま
兵庫区,松原通,5丁目,月木,24,火,毎週,金,毎週,水,,ま
兵庫区,松本通,2丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,松本通,3丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,松本通,4丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,松本通,5丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,松本通,6丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,松本通,7丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,松本通,8丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,三川口町,1丁目,月木,24,火,毎週,金,毎週,水,,ま
兵庫区,三川口町,2丁目,月木,24,金,毎週,水,毎週,水,,ま
兵庫区,三川口町,3丁目,月木,24,金,毎週,水,毎週,水,,ま
兵庫区,御崎町,1丁目,月木,13,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,ま
兵庫区,御崎町,2丁目,月木,13,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,ま
兵庫区,御崎本町,1丁目,月木,13,火,毎週,水,毎週,水,,ま
兵庫区,御崎本町,2丁目,月木,13,火,毎週,水,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,ま
兵庫区,御崎本町,3丁目,月木,13,火,毎週,水,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,ま
兵庫区,御崎本町,4丁目,月木,13,火,毎週,水,毎週,水,,ま
兵庫区,水木通,1丁目,-,-,-,-,-,毎週,水,この地域は、同じ町内に収集日が異なる地域があるため収集日を表示することができません。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：652-0981）へお問合せください。,ま
兵庫区,水木通,2丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,3丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,4丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,5丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,6丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,7丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,8丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,9丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,水木通,10丁目,月木,24,金,毎週,火,毎週,水,,ま
兵庫区,三石通,1丁目,月木,13,火,毎週,水,毎週,水,,ま
兵庫区,三石通,2丁目,月木,13,火,毎週,水,毎週,水,,ま
兵庫区,三石通,3丁目,月木,13,火,毎週,水,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話652-0981）へお問合せください。,ま
兵庫区,湊川町,1丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,湊川町,2丁目,火金,13,月,毎週,木,毎週,水,,ま
兵庫区,湊川町,3丁目,火金,13,月,毎週,木,毎週,水,,ま
